Time,X_axis,Y_axis,Z_axis,W_axis
2023-08-03 18:19,0.02096342,0.03125397,-0.005158853,0.9992783
2023-08-03 18:19,0.02094293,0.031263,-0.005178217,0.9992783
2023-08-03 18:19,0.02100868,0.03123101,-0.005169617,0.999278
2023-08-03 18:19,0.02089991,0.03121624,-0.005183031,0.9992807
2023-08-03 18:20,0.02095276,0.03125446,-0.005163257,0.9992785
2023-08-03 18:20,0.0209563,0.03130196,-0.005143251,0.999277
2023-08-03 18:20,0.0209354,0.03127914,-0.005163418,0.9992781
2023-08-03 18:20,0.02094142,0.03124333,-0.005167773,0.9992791
2023-08-03 18:20,0.02093726,0.03132967,-0.005128587,0.9992766
2023-08-03 18:20,0.02097332,0.03129821,-0.005172466,0.9992766
2023-08-03 18:21,0.02096357,0.03128789,-0.005177099,0.9992772
2023-08-03 18:21,0.02093843,0.03134875,-0.005145716,0.9992759
2023-08-03 18:21,0.02095041,0.03128886,-0.005184649,0.9992774
2023-08-03 18:21,0.02098256,0.03128999,-0.005186983,0.9992766
2023-08-03 18:21,0.02098004,0.03131675,-0.005186981,0.9992759
2023-08-03 18:21,0.02091358,0.03129369,-0.005188159,0.9992779
2023-08-03 18:22,0.02090351,0.03136126,-0.005189548,0.9992761
2023-08-03 18:22,0.02092242,0.03136695,-0.005156802,0.9992756
2023-08-03 18:22,0.020963,0.03131412,-0.005172302,0.9992764
2023-08-03 18:22,0.02088827,0.03128599,-0.005180941,0.9992787
2023-08-03 18:22,0.02095479,0.03125623,-0.005172861,0.9992784
2023-08-03 18:22,0.02096783,0.03126784,-0.005152195,0.9992778
2023-08-03 18:23,0.02093552,0.03128592,-0.005136943,0.999278
2023-08-03 18:23,0.02092331,0.0313258,-0.005183122,0.9992768
2023-08-03 18:23,0.02093132,0.03133927,-0.005172205,0.9992762
2023-08-03 18:23,0.02091273,0.03131217,-0.005172098,0.9992775
2023-08-03 18:23,0.02091129,0.03132053,-0.005174587,0.9992772
2023-08-03 18:23,0.02087976,0.03125362,-0.005202021,0.9992798
2023-08-03 18:24,0.02093247,0.03128208,-0.005173614,0.999278
2023-08-03 18:24,0.02090614,0.03129825,-0.005154927,0.9992781
2023-08-03 18:24,0.02093167,0.03124153,-0.005177272,0.9992793
2023-08-03 18:24,0.02096035,0.03133659,-0.005141017,0.9992758
2023-08-03 18:24,0.02092288,0.031291,-0.005184912,0.9992779
2023-08-03 18:24,0.02092992,0.03128016,-0.005144722,0.9992782
2023-08-03 18:25,0.0209264,0.03134345,-0.005179776,0.9992762
2023-08-03 18:25,0.02091145,0.03136591,-0.005198807,0.9992757
2023-08-03 18:25,0.02090927,0.03138178,-0.005191687,0.9992752
2023-08-03 18:25,0.02091303,0.03139598,-0.005171823,0.9992748
2023-08-03 18:25,0.02094439,0.03133077,-0.005138721,0.9992763
2023-08-03 18:25,0.02092941,0.03129372,-0.005163386,0.9992777
2023-08-03 18:26,0.02091825,0.03133141,-0.005146342,0.9992769
2023-08-03 18:26,0.02087344,0.0313237,-0.005193989,0.9992778
2023-08-03 18:26,0.02091053,0.03131641,-0.005212192,0.9992772
2023-08-03 18:26,0.02091587,0.03127899,-0.005176499,0.9992784
2023-08-03 18:26,0.02092157,0.03127728,-0.005165095,0.9992784
2023-08-03 18:26,0.02092698,0.03129139,-0.005147585,0.9992779
2023-08-03 18:27,0.02090724,0.03127963,-0.005184168,0.9992785
2023-08-03 18:27,0.02091021,0.03124687,-0.005176952,0.9992795
2023-08-03 18:27,0.02092912,0.03125817,-0.005175417,0.9992788
2023-08-03 18:27,0.02091979,0.03126953,-0.00515269,0.9992787
2023-08-03 18:27,0.02091419,0.03134312,-0.005163428,0.9992765
2023-08-03 18:27,0.02096869,0.0313687,-0.005144318,0.9992747
2023-08-03 18:28,0.0209593,0.03138789,-0.005147913,0.9992743
2023-08-03 18:28,0.02088511,0.03139986,-0.005192992,0.9992752
2023-08-03 18:28,0.02092759,0.03135522,-0.005154959,0.9992759
2023-08-03 18:28,0.02091735,0.03133374,-0.005191803,0.9992766
2023-08-03 18:28,0.02091145,0.03138409,-0.005151432,0.9992753
2023-08-03 18:28,0.02092902,0.03139313,-0.005154876,0.9992747
2023-08-03 18:29,0.02089831,0.03139954,-0.005224394,0.9992747
2023-08-03 18:29,0.02094603,0.03136627,-0.005187713,0.999275
2023-08-03 18:29,0.02088706,0.03134619,-0.005125757,0.9992772
2023-08-03 18:29,0.02086199,0.03135279,-0.005161966,0.9992773
2023-08-03 18:29,0.02088924,0.03138428,-0.005176016,0.9992757
2023-08-03 18:29,0.02088238,0.0313567,-0.005158826,0.9992768
2023-08-03 18:30,0.02088715,0.03141843,-0.0051594,0.9992747
2023-08-03 18:30,0.02087617,0.03140073,-0.005150705,0.9992756
2023-08-03 18:30,0.02088185,0.03137066,-0.005154682,0.9992764
2023-08-03 18:30,0.02086874,0.0314287,-0.005198965,0.9992746
2023-08-03 18:30,0.02092143,0.03135444,-0.005179659,0.9992759
2023-08-03 18:30,0.02083712,0.03139343,-0.005203551,0.9992763
2023-08-03 18:31,0.02087795,0.03139092,-0.00516787,0.9992757
2023-08-03 18:31,0.02084897,0.03133448,-0.005169962,0.9992781
2023-08-03 18:31,0.02088806,0.0313975,-0.005211723,0.9992751
2023-08-03 18:31,0.02094092,0.03138261,-0.005154992,0.9992747
2023-08-03 18:31,0.02088988,0.03145762,-0.005155534,0.9992735
2023-08-03 18:31,0.0209334,0.03144823,-0.005200663,0.9992726
2023-08-03 18:32,0.02094348,0.03147351,-0.005230108,0.9992715
2023-08-03 18:32,0.0208743,0.03140125,-0.005176662,0.9992755
2023-08-03 18:32,0.02090805,0.0314495,-0.00520811,0.9992731
2023-08-03 18:32,0.02089751,0.03142541,-0.005180467,0.9992742
2023-08-03 18:32,0.02091907,0.03146183,-0.005190694,0.9992726
2023-08-03 18:32,0.02092661,0.0313917,-0.00513653,0.9992748
2023-08-03 18:33,0.0209311,0.03136709,-0.005196392,0.9992753
2023-08-03 18:33,0.02095065,0.03139233,-0.005196038,0.9992741
2023-08-03 18:33,0.02096608,0.0314445,-0.005191224,0.9992721
2023-08-03 18:33,0.02091405,0.03141369,-0.005187775,0.9992742
2023-08-03 18:33,0.02091645,0.03141937,-0.005197352,0.9992739
2023-08-03 18:33,0.02089128,0.03151656,-0.005193635,0.9992714
2023-08-03 18:34,0.02092343,0.03148251,-0.005205551,0.9992718
2023-08-03 18:34,0.0208911,0.03151441,-0.005218951,0.9992713
2023-08-03 18:34,0.02090142,0.03154404,-0.005197906,0.9992703
2023-08-03 18:34,0.02092331,0.03157306,-0.005169008,0.999269
2023-08-03 18:34,0.02089535,0.03154357,-0.005183444,0.9992705
2023-08-03 18:34,0.0209424,0.03151228,-0.005174137,0.9992706
2023-08-03 18:35,0.02089824,0.03152939,-0.005201491,0.9992708
2023-08-03 18:35,0.02089531,0.0315939,-0.005162755,0.999269
2023-08-03 18:35,0.02091768,0.03151371,-0.005191162,0.999271
2023-08-03 18:35,0.02091846,0.03151039,-0.005181687,0.999271
2023-08-03 18:35,0.02090681,0.03157838,-0.005167501,0.9992692
2023-08-03 18:35,0.02091555,0.03162877,-0.00520642,0.9992673
2023-08-03 18:36,0.02092183,0.03157911,-0.005174659,0.9992689
2023-08-03 18:36,0.02090818,0.03158348,-0.005169888,0.9992691
2023-08-03 18:36,0.0209071,0.03157008,-0.005174404,0.9992695
2023-08-03 18:36,0.02086047,0.03160167,-0.005180899,0.9992694
2023-08-03 18:36,0.02091623,0.03158006,-0.005115645,0.9992692
2023-08-03 18:36,0.02091319,0.03157708,-0.005142909,0.9992692
2023-08-03 18:37,0.02092793,0.0315278,-0.005170402,0.9992704
2023-08-03 18:37,0.02085171,0.03152488,-0.005169759,0.999272
2023-08-03 18:37,0.02087534,0.03152551,-0.005189124,0.9992715
2023-08-03 18:37,0.02089118,0.03156332,-0.005219799,0.9992698
2023-08-03 18:37,0.02089102,0.03152132,-0.005157039,0.9992714
2023-08-03 18:37,0.02089176,0.03158664,-0.005185267,0.9992692
2023-08-03 18:38,0.02088852,0.03159698,-0.005166294,0.9992691
2023-08-03 18:38,0.0208892,0.03155161,-0.005204084,0.9992703
2023-08-03 18:38,0.02084644,0.03159017,-0.005145671,0.9992703
2023-08-03 18:38,0.02083602,0.03160478,-0.005184801,0.9992698
2023-08-03 18:38,0.0208983,0.03157699,-0.005181986,0.9992694
2023-08-03 18:38,0.02090402,0.03162612,-0.005150083,0.9992679
2023-08-03 18:39,0.02091745,0.03158789,-0.005211283,0.9992685
2023-08-03 18:39,0.02087294,0.03158495,-0.005193185,0.9992697
2023-08-03 18:39,0.02090194,0.03163075,-0.005177455,0.9992677
2023-08-03 18:39,0.02088215,0.03163346,-0.005181465,0.999268
2023-08-03 18:39,0.02084978,0.03161734,-0.005205018,0.999269
2023-08-03 18:39,0.02090391,0.03161421,-0.005193149,0.9992681
2023-08-03 18:40,0.02088105,0.03162506,-0.005162758,0.9992683
2023-08-03 18:40,0.02086891,0.03156566,-0.005184252,0.9992703
2023-08-03 18:40,0.02088981,0.03163768,-0.005197713,0.9992675
2023-08-03 18:40,0.02087415,0.03169281,-0.00519623,0.9992661
2023-08-03 18:40,0.02088319,0.03169435,-0.005192392,0.9992659
2023-08-03 18:40,0.02085178,0.03172689,-0.005174562,0.9992656
2023-08-03 18:41,0.02086963,0.03164997,-0.005153844,0.9992678
2023-08-03 18:41,0.02090466,0.0316722,-0.005171773,0.9992663
2023-08-03 18:41,0.02089097,0.03166749,-0.005173448,0.9992667
2023-08-03 18:41,0.02091083,0.03174944,-0.005197124,0.9992636
2023-08-03 18:41,0.02092552,0.0317607,-0.005158544,0.9992631
2023-08-03 18:41,0.0208781,0.03173434,-0.005175226,0.9992649
2023-08-03 18:42,0.0208634,0.03171764,-0.005162071,0.9992657
2023-08-03 18:42,0.02094137,0.03174671,-0.005158557,0.9992633
2023-08-03 18:42,0.02088213,0.03168441,-0.005155799,0.9992665
2023-08-03 18:42,0.02085444,0.03165839,-0.005197083,0.9992676
2023-08-03 18:42,0.02095081,0.03173032,-0.005159442,0.9992636
2023-08-03 18:42,0.02087486,0.03170189,-0.005206329,0.9992658
2023-08-03 18:43,0.02087191,0.0316716,-0.00513519,0.9992672
2023-08-03 18:43,0.02092053,0.03171391,-0.005133552,0.9992648
2023-08-03 18:43,0.02088039,0.03174469,-0.005183225,0.9992644
2023-08-03 18:43,0.02095707,0.03175749,-0.005174361,0.9992624
2023-08-03 18:43,0.02092049,0.0317332,-0.005195266,0.9992639
2023-08-03 18:43,0.02089346,0.03176268,-0.005180118,0.9992636
2023-08-03 18:44,0.02091211,0.03177701,-0.005148579,0.9992629
2023-08-03 18:44,0.02092073,0.0317994,-0.005196929,0.9992618
2023-08-03 18:44,0.02091075,0.03178204,-0.005163325,0.9992628
2023-08-03 18:44,0.02090297,0.03173548,-0.005176088,0.9992643
2023-08-03 18:44,0.02084589,0.03178763,-0.005158208,0.9992639
2023-08-03 18:44,0.02092213,0.0318565,-0.00522855,0.9992598
2023-08-03 18:45,0.02087339,0.03178616,-0.005183967,0.9992633
2023-08-03 18:45,0.02092317,0.03176565,-0.005190143,0.9992628
2023-08-03 18:45,0.02092876,0.03176096,-0.005136172,0.9992632
2023-08-03 18:45,0.02088612,0.03184557,-0.005196056,0.9992611
2023-08-03 18:45,0.0208869,0.03189941,-0.00518264,0.9992594
2023-08-03 18:45,0.02090888,0.03191439,-0.005159523,0.9992585
2023-08-03 18:46,0.02091232,0.03194622,-0.00519125,0.9992573
2023-08-03 18:46,0.02090297,0.03190874,-0.005182869,0.9992588
2023-08-03 18:46,0.02089304,0.03195524,-0.005140922,0.9992577
2023-08-03 18:46,0.02090141,0.03197972,-0.005177775,0.9992565
2023-08-03 18:46,0.0209036,0.03196743,-0.005165331,0.9992569
2023-08-03 18:46,0.0209342,0.03198324,-0.00522879,0.9992555
2023-08-03 18:47,0.02085198,0.03195946,-0.005197969,0.9992582
2023-08-03 18:47,0.02088637,0.03205804,-0.005183049,0.9992543
2023-08-03 18:47,0.0208993,0.03201033,-0.005189573,0.9992555
2023-08-03 18:47,0.02090248,0.03208084,-0.00518848,0.9992533
2023-08-03 18:47,0.02089896,0.03207325,-0.00520163,0.9992535
2023-08-03 18:47,0.02087094,0.03209493,-0.005162795,0.9992536
2023-08-03 18:48,0.02088735,0.03201905,-0.005166143,0.9992555
2023-08-03 18:48,0.02085159,0.03201723,-0.005191389,0.9992563
2023-08-03 18:48,0.02089117,0.03198846,-0.005198955,0.9992564
2023-08-03 18:48,0.02092141,0.03192106,-0.005183403,0.9992579
2023-08-03 18:48,0.02090006,0.03192054,-0.005199283,0.9992584
2023-08-03 18:48,0.02087587,0.03198897,-0.005204602,0.9992566
2023-08-03 18:49,0.02089402,0.03199344,-0.005221721,0.9992561
2023-08-03 18:49,0.02088262,0.03200584,-0.005201614,0.999256
2023-08-03 18:49,0.02093389,0.03197145,-0.005179791,0.9992561
2023-08-03 18:49,0.02092653,0.03201071,-0.005191836,0.9992549
2023-08-03 18:49,0.02090329,0.03200432,-0.00517585,0.9992557
2023-08-03 18:49,0.02089827,0.0319878,-0.005187533,0.9992563
2023-08-03 18:50,0.0208685,0.03197284,-0.005133322,0.9992577
2023-08-03 18:50,0.02084794,0.03201084,-0.00519388,0.9992566
2023-08-03 18:50,0.02087834,0.03207321,-0.005182227,0.999254
2023-08-03 18:50,0.02087511,0.03203946,-0.005185901,0.9992552
2023-08-03 18:50,0.02086855,0.03210622,-0.005175359,0.9992532
2023-08-03 18:50,0.02084501,0.03201249,-0.005191539,0.9992566
2023-08-03 18:51,0.02083921,0.03211567,-0.005208517,0.9992533
2023-08-03 18:51,0.02087276,0.03206853,-0.005165767,0.9992543
2023-08-03 18:51,0.02086456,0.03199804,-0.005153045,0.9992569
2023-08-03 18:51,0.02089133,0.03196568,-0.005205814,0.999257
2023-08-03 18:51,0.02089925,0.03201006,-0.005165989,0.9992556
2023-08-03 18:51,0.02089227,0.03215709,-0.005159541,0.9992511
2023-08-03 18:52,0.0209094,0.03217667,-0.005177031,0.9992501
2023-08-03 18:52,0.02087829,0.03210001,-0.005182058,0.9992531
2023-08-03 18:52,0.02089464,0.03209829,-0.005168604,0.9992529
2023-08-03 18:52,0.0209052,0.03212302,-0.005199416,0.9992518
2023-08-03 18:52,0.02092329,0.0321014,-0.005203337,0.9992521
2023-08-03 18:52,0.02086565,0.03212626,-0.005200867,0.9992525
2023-08-03 18:53,0.02088173,0.03210964,-0.005170932,0.9992528
2023-08-03 18:53,0.02085649,0.03211673,-0.005213508,0.9992529
2023-08-03 18:53,0.02085405,0.03212193,-0.005195551,0.9992529
2023-08-03 18:53,0.02088909,0.03210649,-0.00518691,0.9992527
2023-08-03 18:53,0.02094045,0.03215099,-0.005182353,0.9992502
2023-08-03 18:53,0.02089613,0.03209767,-0.005190865,0.9992529
2023-08-03 18:54,0.02092298,0.03211759,-0.005148436,0.9992518
2023-08-03 18:54,0.02086172,0.03210216,-0.005191533,0.9992533
2023-08-03 18:54,0.02087451,0.03211496,-0.0051774,0.9992528
2023-08-03 18:54,0.02087859,0.03209616,-0.005194089,0.9992532
2023-08-03 18:54,0.02088292,0.03205224,-0.005191809,0.9992545
2023-08-03 18:54,0.02092313,0.03206351,-0.005161762,0.9992535
2023-08-03 18:55,0.02087391,0.03205681,-0.005177243,0.9992546
2023-08-03 18:55,0.02091423,0.03216023,-0.005176269,0.9992505
2023-08-03 18:55,0.02089902,0.03213776,-0.005130545,0.9992518
2023-08-03 18:55,0.02089761,0.03221742,-0.005181904,0.9992489
2023-08-03 18:55,0.02086798,0.03216755,-0.005184701,0.9992512
2023-08-03 18:55,0.02088136,0.03221118,-0.005197345,0.9992494
2023-08-03 18:56,0.02089657,0.03215303,-0.005210909,0.9992509
2023-08-03 18:56,0.0208697,0.0321612,-0.00516515,0.9992514
2023-08-03 18:56,0.02087937,0.03216201,-0.005185168,0.9992511
2023-08-03 18:56,0.0208838,0.03213315,-0.005130078,0.9992523
2023-08-03 18:56,0.02088666,0.03214353,-0.005203558,0.9992515
2023-08-03 18:56,0.0208607,0.03212003,-0.005160632,0.999253
2023-08-03 18:57,0.0208947,0.03215702,-0.005193987,0.9992509
2023-08-03 18:57,0.02090123,0.03215108,-0.005217573,0.9992509
2023-08-03 18:57,0.02088179,0.03218179,-0.005165119,0.9992505
2023-08-03 18:57,0.02090587,0.03215576,-0.005227859,0.9992505
2023-08-03 18:57,0.02085014,0.03219247,-0.005174678,0.9992508
2023-08-03 18:57,0.02086969,0.03222138,-0.005169521,0.9992495
2023-08-03 18:58,0.02084307,0.03220115,-0.005181895,0.9992507
2023-08-03 18:58,0.02082154,0.03222526,-0.005168832,0.9992503
2023-08-03 18:58,0.0208802,0.03220802,-0.005173799,0.9992497
2023-08-03 18:58,0.02084292,0.03224371,-0.005166197,0.9992493
2023-08-03 18:58,0.02087455,0.03222883,-0.005168288,0.9992492
2023-08-03 18:58,0.02084646,0.03225083,-0.005177421,0.999249
2023-08-03 18:59,0.02091049,0.03219811,-0.005194261,0.9992493
2023-08-03 18:59,0.02087813,0.03220934,-0.005190117,0.9992496
2023-08-03 18:59,0.0208162,0.03222093,-0.005184105,0.9992505
2023-08-03 18:59,0.02087297,0.03219321,-0.005147982,0.9992504
2023-08-03 18:59,0.02087071,0.0321865,-0.005169465,0.9992505
2023-08-03 18:59,0.02086429,0.03215354,-0.005185205,0.9992517
2023-08-03 19:00,0.02087433,0.03220398,-0.005164286,0.99925
2023-08-03 19:00,0.02085899,0.03212016,-0.005174606,0.9992529
2023-08-03 19:00,0.02086371,0.03219248,-0.005193786,0.9992504
2023-08-03 19:00,0.02087509,0.03228934,-0.005192866,0.9992471
2023-08-03 19:00,0.02086146,0.03224218,-0.005171783,0.9992489
2023-08-03 19:00,0.02082139,0.0322835,-0.005167491,0.9992484
2023-08-03 19:01,0.02086085,0.03230991,-0.005174995,0.9992468
2023-08-03 19:01,0.02089076,0.03225899,-0.005217125,0.9992476
2023-08-03 19:01,0.0208497,0.03226593,-0.00521522,0.9992482
2023-08-03 19:01,0.02083732,0.03228292,-0.005241585,0.9992478
2023-08-03 19:01,0.02081662,0.03224273,-0.005205466,0.9992498
2023-08-03 19:01,0.02086161,0.03216923,-0.005212713,0.9992511
2023-08-03 19:02,0.02085558,0.03221999,-0.005198452,0.9992497
2023-08-03 19:02,0.02089496,0.03221152,-0.005138837,0.9992495
2023-08-03 19:02,0.02086501,0.03218958,-0.00518267,0.9992505
2023-08-03 19:02,0.02087501,0.03228078,-0.005198535,0.9992473
2023-08-03 19:02,0.02087198,0.03223404,-0.005214426,0.9992487
2023-08-03 19:02,0.02083397,0.03225571,-0.0052004,0.9992489
2023-08-03 19:03,0.02085869,0.0322637,-0.005184353,0.9992483
2023-08-03 19:03,0.02081589,0.03225575,-0.005232334,0.9992491
2023-08-03 19:03,0.020873,0.03235171,-0.005166304,0.9992452
2023-08-03 19:03,0.02080965,0.0323723,-0.00521953,0.9992456
2023-08-03 19:03,0.02079753,0.03242465,-0.005230568,0.9992441
2023-08-03 19:03,0.02084534,0.03234592,-0.005149113,0.9992461
2023-08-03 19:04,0.02085131,0.03227648,-0.00520911,0.9992478
2023-08-03 19:04,0.02077403,0.0322424,-0.005165095,0.9992508
